,Tic,Date,Elapsed_Days,Type,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Modal,Positiv,Negativ,Pstv,Ngtv,Strong,Weak,Active,Passive,EMOT,Virtue,Vice,Ovrst,Undrst,Role,Need,Goal,Try,Means,Persist,Complet,Fail,Think,Know,Causal,Ought,Perceiv,Compare,EVAL,Solve,ABS
1412,OSTK,2013-07-25,91.0,10Q,0.0576923076923076,-0.013888888888888895,0.031847133757961776,0.025974025974025983,0.016393442622950838,0.0,-0.2941176470588235,0.04999999999999993,0.02351218745777095,0.04122561951225556,0.015043011209364021,0.043935010673171404,0.02733946512639507,0.03876810234301231,0.024650238358145615,0.05022419081402518,0.0059096666938099895,0.030759918916547613,0.04652802256232136,0.05466585608461039,0.02351974912127114,-0.0075910931193297615,0.03017758346940108,-0.0017905103313085036,0.03695300998965001,0.05393866967310379,0.0,0.022764844576967702,0.0,0.0,0.015806344132669903,0.054352268039373874,0.0,0.05893180740337217,0.1178861787948643,0.0471906898726594,0.053869349644585285,0.042290030428083325
1414,OSTK,2013-10-24,91.0,10Q,-0.24999999999999994,-0.05555555555555558,-0.1273885350318471,-0.038961038961038974,-0.180327868852459,0.0,-0.05882352941176472,-0.14166666666666666,-0.05528165583016387,-0.21223496338198722,-0.06781764259578643,-0.2062480485736824,-0.05315792836874467,-0.11204767421994244,-0.05772099074769432,-0.20156595023550256,-0.2617138032652235,-0.06507572031078346,-0.24986152366935943,0.0064182685934445205,-0.022563799737321644,-0.06837734629766634,-0.17352110494905615,-0.09095792293969407,-0.054626188523179686,-0.10644935279104362,-0.03409090908316115,-0.016057345891002828,-0.19177504815431456,0.0,-0.12394130816976967,-0.03432774826430163,0.0,-0.017080235728204773,-0.06504065012988303,-0.08064539661166326,-0.052259530691930345,0.05884995177437302
1416,OSTK,2014-04-29,187.0,10Q,-0.09615384615384615,0.013888888888888895,0.07006369426751591,-0.025974025974025983,-0.08196721311475408,0.0,2.5882352941176467,0.08333333333333331,-0.019110310454451107,0.051405462747092456,-0.011621190452652252,0.05079683987956796,0.04676538395669183,0.012311491916210171,0.06613964314464271,0.018173690415660415,-0.07598142674951769,-0.024349948891821294,-0.0747771792086554,-0.048206571885027305,-0.04595231790959742,0.06653708131744362,0.11467481718372402,0.01754700086007327,0.0,0.010675642249039052,0.559090908963843,0.02371337984355737,0.0,0.0,-0.011632186908888953,0.0783816919616962,0.0,-0.07990753549064128,-0.10365853684190962,-0.03574079463167623,0.012345311841120976,-0.09384075557076388
1418,OSTK,2014-07-29,91.0,10Q,0.009615384615384581,0.09722222222222221,0.0573248407643312,0.0,0.0,0.0,-1.8235294117647056,0.05833333333333335,0.05093926842768537,0.1283533207799583,0.05046373115951963,0.13678883628972605,0.020337574509791012,0.1285596676576135,0.01870723872261315,0.06494628914568329,0.045588856049710635,0.04130759439073717,0.04813938273162771,0.0399498004988047,0.04079924169845145,0.006498435806300162,0.04375749603063156,0.03491495076221718,0.05141288315999404,0.05343726151394812,-0.08181818179958678,-0.0174530475848913,0.0,0.0,0.11353403586938954,0.014875357535427014,0.0,0.02040495982765117,0.035569105979947446,0.09117112870789124,0.10779525498023745,0.21736111369442646
1420,OSTK,2014-10-28,91.0,10Q,0.04807692307692307,0.05555555555555558,0.14012738853503193,0.038961038961038974,0.2786885245901639,0.0,-0.11764705882352944,0.07500000000000007,0.1232653579540065,0.05841347662625995,0.1098312874561288,0.05427838376233507,0.17197804738185485,-0.01138532346990051,0.17505217042894117,0.11092507544824493,0.21021528052170285,0.11015388537784432,0.05977138816071703,0.09714888315778947,0.2687349111166291,0.02846659919748651,0.16899446742864593,-0.0010743061772989781,0.04200248960508679,0.15597273024541025,0.1477272729209711,-0.0051898425325992426,0.4657394026604783,0.0,0.11235329158240626,0.032611360851086624,0.05882352941176472,0.13077724365410187,0.10467479672008229,0.10493629600235632,0.1486991993918224,0.13734061919274154
1422,OSTK,2015-03-12,135.0,10K,6.3173076923076925,1.5,3.292993630573248,3.4285714285714284,2.180327868852459,0.0,0.17647058823529416,4.425000000000001,0.8984868741768075,2.0991331361392604,0.9321369833644209,1.6789042104927152,1.383251390947133,2.452330988054362,1.40692452291232,1.4505379490974812,1.3098353736918806,1.3218559217493686,6.070899844911589,1.2133068058681622,0.6564679875811861,3.5447414432805524,1.3155878822805631,0.5310653536089907,2.3702407335082736,0.9787967174971893,1.5443181814672,0.9448494540851973,11.944484584496223,1.0,1.143499314734449,1.4668573769437472,0.05882352941176472,1.0554073143051843,1.9237804879175342,1.5585924306550525,0.6801878977152895,1.273894795704035
1423,OSTK,2015-04-29,48.0,10Q,-6.221153846153847,-1.4305555555555554,-3.2675159235668785,-3.4285714285714284,-2.0163934426229506,0.0,1.9999999999999998,-4.2250000000000005,-0.9088847396796707,-2.1158125206839733,-0.9477510719636647,-1.7166150020381434,-1.3406996569168825,-2.3956756724261217,-1.341480837045549,-1.4062307733449808,-1.3807513718394675,-1.305255488270678,-5.943828995272741,-1.1667898973108262,-0.7287072169130915,-3.51260581576736,-1.3940495993010056,-0.5923008057150332,-2.3668083393730956,-0.9626760314595726,-1.3511363635565594,-0.8803490609653566,-11.50614161728636,-1.0,-1.1086348111441102,-1.4010625260580654,0.5294117647058825,-0.9321214023505443,-2.010162601708556,-1.5842209345997302,-0.620626983277962,-1.461698269387631
1425,OSTK,2015-08-07,100.0,10Q,0.09615384615384615,0.09722222222222221,0.0573248407643312,0.012987012987012991,0.049180327868852514,0.0,-2.352941176470588,0.09999999999999998,0.06990079727517373,0.06533018799021706,0.06358746406859317,0.06962375679466026,0.07970106417252909,0.07433671366824957,0.06315928586281105,0.1203830886977375,0.07682566484139702,0.07464136372508279,0.043708142266035255,0.09695099445228073,0.003563598237672605,0.19621825548993388,0.10763338114145571,0.013249776150877357,0.0526178726109392,0.07166891914681872,0.0,0.035253891229315215,0.219171483604931,0.0,0.15264243472343086,0.12403759701590655,0.0,0.06485352656867649,0.16260162587348803,0.10404131692852403,0.14612591285236587,0.29757344828299226
1427,OSTK,2015-11-09,94.0,10Q,0.09615384615384615,0.09722222222222221,0.16560509554140124,0.2857142857142857,0.016393442622950838,0.0,-0.11764705882352944,0.06666666666666665,0.10854124543489485,0.12527130906897055,0.08353077992464408,0.11356905125056038,0.12670961991454077,0.1292706657488789,0.11281847564251368,0.10671450440693653,0.04136766584358509,0.06563920098419496,0.2070094164403954,0.10807630385225131,0.20656652397780528,0.03519506805040351,0.09455642810353138,0.023992838031297814,0.19319997538187272,0.13906871148674615,0.02727272726652874,0.03256637475446866,-0.10175818897312627,0.0,0.10045266524824059,0.09933796486471069,-0.11764705882352944,0.05807565537352932,0.14837398392053336,0.045155585259583075,0.07484308501582104,0.1799148011011451
1429,OSTK,2016-03-08,120.0,10K,6.778846153846154,1.5972222222222223,3.8152866242038215,3.480519480519481,2.360655737704918,0.0,0.5294117647058825,4.791666666666666,0.9546103752509696,2.3009826400651354,1.0158730360417945,1.862123124107584,1.4074151171519769,2.607047898773698,1.3982118675465702,1.5466925465822499,1.5373575345652413,1.4277160473219777,7.4661110835013105,1.1466577012214492,0.6736558445502183,3.5704279282819904,1.7878670635766893,0.5375111906727846,2.8231446261266564,1.0264832308865823,1.4715909085291838,1.1649367192696245,13.379535964668774,1.0,1.0224491918636565,1.6908868007287583,0.0,0.7567243619330045,2.038617886346173,1.6518463320559,0.6286656111332902,1.3449155393939471
1430,OSTK,2016-05-05,58.0,10Q,-6.6923076923076925,-1.4861111111111112,-3.7261146496815285,-3.272727272727273,-2.3442622950819674,0.0,1.941176470588235,-4.866666666666666,-0.9330587473688604,-2.343137613815911,-0.9796450836776848,-1.942931963646121,-1.413572296363069,-2.6482390078029265,-1.4189679726072402,-1.59152802686605,-1.4516673702909806,-1.3748774038876421,-7.615917216680712,-1.2066834604161325,-0.7123870677764571,-3.43959658842095,-1.8850156688456285,-0.4805729632759381,-2.7685802321134982,-1.122995444545008,-1.5897727264568697,-1.0359359332575915,-12.968589432909528,-1.0,-1.1188569232717254,-1.7023293834377553,-0.05882352941176472,-0.7187682826169015,-2.2174796750265218,-1.5630702451054594,-0.6535339808659699,-1.6948073326254158
1432,OSTK,2016-08-04,91.0,10Q,-0.06730769230769229,-0.06944444444444442,-0.04458598726114649,-0.01298701298701288,-0.016393442622950838,0.0,-2.411764705882353,-0.033333333333333326,-0.019780258963218778,0.024925547744298893,-0.03202760095245272,0.02656368101041795,-0.03433980016672189,0.025212364395759357,-0.051666819757325344,-0.054133647895851844,0.0037990713374759233,-0.04385172322548714,0.03383856186350642,-0.0007991653250113417,0.030528159260477805,-0.08154674318865052,-0.015901265228653982,-0.017905102990793453,-0.00667378756146686,-0.017561481163129833,0.0681818181663223,-0.00426840835818143,0.02739643545061643,0.0,0.003330552224002692,-0.009726195433092721,0.0,-0.02547052696311236,0.016260162441007253,-0.030915690051894096,-0.019638983497727525,0.1777155956207701
1434,OSTK,2016-11-03,91.0,10Q,0.14423076923076927,0.11111111111111105,-0.04458598726114649,0.03896103896103886,0.08196721311475408,0.0,0.2941176470588236,0.033333333333333326,0.040683036415898544,0.07021449394753587,0.01915641376535271,0.07482906448693272,0.026484693433253992,0.11518167821158465,0.018141536898546917,0.02195039376072827,0.11439425949946902,0.01920125286370289,0.1300669721628528,0.039194610745564296,0.02541920358991001,0.0017827568324347842,0.11908538719147332,0.008594449418391992,-0.013347575604929829,0.007648216570735666,0.10227272724948366,0.06578769067268952,-0.16437861270369836,0.0,0.015261245602173346,0.03203923180488877,0.0,0.08597194690064192,0.030487804759815718,0.10410552197444078,-0.05733742874861825,0.036645944936478214
1436,P,2011-09-02,,10Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,P,2011-11-29,88.0,10Q,3.46153846153846,1.1428571428571423,0.125,3.833333333333332,-0.06666666666666643,0.0,0.08333333333333348,0.2837837837837842,0.26362428054921594,0.28155772010260005,0.3215409368923501,0.21073147627859257,0.38805026593534997,0.4210325810526321,0.18075537505124117,0.11826578117521436,0.07350901579098146,0.8499085239856798,1.3564510838333703,0.16265088990440768,0.047763935677071157,0.6369930784938607,0.5844058472219018,0.6635647817700168,0.26412745253015757,0.047025245811397554,0.0056338031001788025,0.051515151515151736,2.4579439241184353,1.0,0.20373731736691925,0.17969390423416431,0.19999999999999973,0.22968953922796675,0.40520446075759065,0.39906962880546004,0.24079428226115906,0.3742777816789391
1438,P,2012-03-19,111.0,10K,-24.5,-4.285714285714286,-4.105769230769231,-13.208333333333332,-10.4,-8.0,-2.5,-7.581081081081081,-2.6906594697951203,-2.706894044063227,-3.5618067882422904,-2.2658727931900247,-2.9334817932728035,-4.990066448842105,-2.604594315840542,-2.6008269887805824,-2.056865464339288,-3.901404785405431,-17.131565992820605,-2.216738366737344,-1.5090779870420583,-3.4285732580389725,-2.857553417614833,-2.9928418041507294,-7.73857584290486,-1.439454300235011,-4.303923542902513,-5.674651274343434,-20.133716749213647,-1.0,-1.7954880410138274,-2.6078436721551475,-2.5999999999999996,-1.3808759653501892,-2.016109045350764,-4.4736413419703345,-2.0049802194563253,-2.601916168178077
1439,P,2012-09-04,169.0,10Q,-2.192307692307692,-0.5714285714285714,-0.29807692307692313,-0.6666666666666666,-1.6,0.0,0.25,-0.45945945945945943,-1.0256663946988236,-0.7477002481889512,-1.3202133189164083,-0.6320188705744758,-0.48036353410993815,-1.596769872842105,-0.625273257146703,-0.1795840186911979,-0.850208044424353,-1.2763160951146608,-2.6117859494129307,-0.5056247354000126,-0.5178793096337881,-0.2905075847041161,-1.5009371483144056,-0.6642806015267402,-1.4789269820309139,-0.8896999226954452,-0.5915492956877605,-1.1895622896969698,-1.9187634791149515,0.0,-0.7804559191907918,-0.5591691719643708,0.3999999999999999,-1.4598925904399622,-0.34944237898149566,-0.9994752320655491,-0.2633859515382633,-0.08733793546292112
1440,P,2012-12-07,94.0,10Q,-0.11538461538461542,0.0,-0.05769230769230771,0.0,0.0,0.0,-0.33333333333333337,-0.04054054054054057,-0.02102794543047448,-0.006612152873649468,0.0007313141337692564,-0.0009857418785803596,-0.0005270190158110921,-0.057824561347368464,-0.005652188191792584,-0.029421761502153587,0.054091539513428155,-0.03457612912276187,0.013788575185091356,-0.03197019810343549,-0.11535584615700378,-0.023298982629369358,0.053604898164528514,0.0,-0.013187927940988775,-0.07571605289317485,0.033802816910930455,-0.16161616161616155,-0.5233644859030484,0.0,-0.01329011798089641,0.007652363957281638,0.0,0.0,-0.059479554191898876,-0.043253269790827664,-0.0773487107845624,-0.2535845490960882
1441,P,2013-05-29,173.0,10Q,-0.038461538461538436,-0.2142857142857143,-0.06730769230769229,0.04166666666666674,0.7333333333333334,0.0,-0.16666666666666663,0.06756756756756754,-0.11274835415239759,-0.0770159894359731,-0.11028831148155971,-0.08886487958698808,-0.05521124742298167,-0.009102756884210583,0.05138852788263082,-0.024290735483366355,0.01941747627755408,-0.06713983698649884,0.2534471434515585,-0.052269769156958246,-0.19084241227511245,-0.018306342649596408,0.11958015745144523,-0.04294917681359334,0.0010144559726353863,-0.10756245907225825,0.16901408430113085,-0.03318903313131316,0.0,0.0,-0.02523195132824574,0.0009565455807494239,-0.19999999999999996,0.09050645123918011,0.019826518212665234,-0.14982853919416628,-0.03374110438314781,-0.07538591266112882
1442,P,2013-08-27,90.0,10Q,0.34615384615384615,0.11904761904761907,0.1923076923076923,0.41666666666666663,0.6000000000000001,0.0,-0.16666666666666669,0.18918918918918926,0.15122966097192614,0.12240392181847426,0.1370492956899566,0.12539317355117052,0.20581144557176467,0.13180952370526322,0.21724467876265197,0.09842872436204642,0.20943134474079583,0.18548943359559023,0.34241628399291413,0.22895717149069184,0.3822794903837662,0.24099084622625544,-0.06822441584576355,0.02863278468555952,0.08242454980427139,0.12229496302829534,-0.033802816910930455,0.3126503126464646,0.0,0.0,0.08330375833920134,0.1386990981892462,0.0,0.056058369183536017,0.2416356873990131,0.25383827658576275,0.26645805890146335,0.09859997029245882
1444,P,2013-11-27,92.0,10Q,0.34615384615384603,0.47619047619047616,-0.048076923076922906,0.08333333333333326,-0.2666666666666666,1.0,-0.08333333333333331,-0.027027027027026973,0.19833458656708247,0.027569903679899976,0.2019915269064274,0.02962128430658484,0.10135245223215184,-0.0345016387368422,0.09568817047339517,0.14374551137931046,0.20943134557297327,0.11034974457282898,0.44484569925963413,0.10618650628387027,-0.19253974331128687,0.03635665362792606,0.2355366740781092,0.17179670725437324,0.38118184086688256,0.08867163381066234,0.08450704227732597,0.7174122174545454,-0.10927390375936086,0.0,0.09794140717496558,0.033069144563727004,0.0,-0.002246614031478522,0.23791821587540274,0.0863133958455411,0.05296786765202932,0.036342834956884396
1446,P,2014-04-29,153.0,10Q,-0.6923076923076922,-0.4285714285714286,-0.3076923076923078,-0.3749999999999999,-1.2666666666666668,-1.0,0.0,-0.32432432432432445,-0.33300287041135634,-0.32969399537191546,-0.3683368584532076,-0.31751498894237484,-0.3468963070136706,-0.3393128975157893,-0.35169849640746775,-0.25625949988219243,-0.4507628295559605,-0.35976562447161575,-0.9550229811080181,-0.34262161883151754,-0.2327596895682439,-0.3802086663908447,-0.47044858209347606,0.03722261961878626,-0.4308267812764601,-0.25175998400916777,0.014788732398531845,-0.7258297258989898,-1.0869877784542823,0.0,-0.17195085866824178,-0.3472260180339194,0.0,0.07724072989770936,-0.40644361822952524,-0.3198715776138462,-0.2896826722244973,-0.1737676680061936
1448,P,2014-07-29,91.0,10Q,0.038461538461538436,0.11904761904761907,0.125,0.04166666666666663,0.0,0.0,0.5833333333333334,-0.04054054054054046,0.15482818255386332,0.12590660043573376,0.05989002637230234,0.15363006745577557,0.12870852697199098,0.052210526315789485,0.09700409982599745,0.05991531555024421,0.09986130371709812,0.029061431573979557,0.15118187772527325,0.12028046738965603,0.26905964127566995,0.098572617243734,0.0,0.10737294203398329,0.03296982000083626,0.10612639978776883,-0.042253521138662875,0.22703222690909086,-1.570093457709145,0.0,0.09502587908873272,0.13487291609581997,0.0,0.07189164900731582,0.0024783144977726934,0.0740505891119575,0.07343627607182068,0.1729788811432672
1450,P,2014-10-28,91.0,10Q,0.3076923076923077,-0.19047619047619047,0.028846153846153855,-0.29166666666666663,-0.13333333333333341,0.0,0.2499999999999999,0.06756756756756754,0.08552040602140831,-0.029744519231133748,0.034896981828111406,-0.03807610372526249,0.03460788466822051,0.0747468671999999,0.004166804401817048,0.00688056972698825,-0.2177531200505538,0.03632196116163999,-0.10587655906299309,0.1060773943428156,0.08350522183655718,0.15720412208447587,0.18780457329720857,0.07874015777791543,0.09992391577732496,-0.023330067851407787,0.08450704227732586,0.03872053898989902,0.0,0.0,0.007487239050153471,0.022957092101416166,0.0,0.0946787341323907,-0.019826517766568408,-0.0660806758654563,0.0937880196760259,-0.11436740828534397
1452,P,2015-04-27,181.0,10Q,-0.46153846153846156,0.04761904761904767,-0.09615384615384615,-0.125,0.0,0.0,0.3333333333333335,-0.08108108108108114,-0.26028441090605636,-0.11207666975761987,-0.22039149303465633,-0.13265270145642716,-0.21676346772000954,-0.1269974938947367,-0.10906206371960347,-0.1441981538503797,-0.1373092928606633,-0.13325480282130941,0.01969796415617142,-0.19543658174769496,-0.29492494012986026,-0.16846956377998956,0.0,-0.048675734008400084,0.06841237639788011,-0.21979059483852081,-0.023239436626264487,-0.272727272888889,1.0467289718060966,0.0,-0.14715317170303222,-0.10904618748172679,0.0,-0.11019106914588195,-0.32713754671715434,-0.10578447336758368,-0.22507958151789087,-0.14706645444514665
1454,P,2015-07-24,88.0,10Q,-0.07692307692307687,-0.04761904761904767,0.06730769230769229,0.6666666666666666,-0.06666666666666665,0.0,-0.5000000000000001,0.013513513513513598,0.07926455049324499,0.14399397939595426,0.030428805616741106,0.14247127391965564,0.11137495747413151,0.13618045119999989,0.03777021516044454,0.09334377105623526,0.11095700410236986,0.0034486237528877917,-0.18713066293077174,0.13581901571964916,0.1702851063950559,0.015617998695032664,0.07797076096658684,0.07874015777791543,0.1153943697061981,0.07148398211925544,0.0,-0.2366522366060606,1.0467289718060966,0.0,0.05834228114484985,0.006695818376532547,0.0,0.028243147978356142,0.04956629486251807,0.062881049034753,0.10416909722303236,0.07316226166356377
1456,P,2015-10-26,94.0,10Q,1.192307692307692,0.1428571428571428,0.23076923076923073,1.5,0.7999999999999999,0.0,0.08333333333333337,0.20270270270270263,0.2591447460274151,0.16680997511588935,0.2899491864360092,0.1241561404891025,0.22502018264858537,0.08763909776842105,0.24635882225636108,0.03848067298324798,0.20665741991493536,0.3026775264654409,0.3732764279295063,0.1231740950827298,0.14843180206053452,0.02012417604916461,0.08771710637980035,0.7015032211455265,0.16484910000418074,0.14278551037405673,0.05633802846657421,0.4764309761616161,0.06542056073788105,0.0,0.17041265216543766,0.3893140203728962,0.0,0.04461133581928389,0.13011152429292017,0.3151195121209829,0.1683534437787093,0.3081273166191755
1458,P,2016-05-02,189.0,10Q,-1.3076923076923075,-0.09523809523809512,-0.26923076923076916,-1.7916666666666665,-0.5999999999999999,0.0,0.33333333333333326,-0.21621621621621623,-0.28740264797199766,-0.12519702543731548,-0.22945825461284897,-0.07332851769296056,-0.35545762947792214,0.13507769414736848,-0.3009277132083892,-0.0324176886948041,-0.25242718411860543,-0.12685258421422352,-0.2354727511935235,-0.2310341122854601,-0.14859846852312064,0.07902451511638087,0.23291265778415382,-1.0415175377296375,-0.1287725085500575,-0.1148068728854309,-0.2992957747603652,-0.15295815272727264,0.3457943926211896,0.0,-0.09509266504232872,-0.5027329872915799,-0.19999999999999996,0.01531976783975142,-0.060718711217736976,-0.2269092989035809,-0.22113798070625124,-0.3573539383946178
1460,P,2016-07-26,85.0,10Q,0.0,0.0,0.125,0.04166666666666663,-0.06666666666666676,0.0,0.08333333333333348,0.0,0.09172572773165133,0.2083302729663662,0.046590337202983,0.20547620900197194,0.09136809619449326,0.16797994997894716,0.049515938163868234,0.08268889039999061,0.06657420247806556,0.04746545544005987,0.00984898207808571,0.09925316124850081,0.23421968764005052,0.0487742433360443,0.019492690241646793,0.07301360058310868,0.08242454950754308,0.09951845324754693,0.042253521138662986,0.12121212121212122,0.0,0.0,0.07255512951235343,0.12913364307046582,0.0,0.030810706820123546,0.05947955374580227,0.09741005155755633,0.03228696188386104,0.05001005367488809
1462,P,2016-10-27,93.0,10Q,0.0,0.16666666666666674,-0.019230769230769273,0.25,0.33333333333333337,0.0,-0.16666666666666674,0.027027027027027084,0.34341211899795465,0.2607845776324629,0.34224991115629977,0.2801886508749629,0.2440311676182213,0.5546666671157894,0.17572190856055003,0.16475539712643195,0.8571428569050921,0.14919191346094252,0.0930728824993673,0.1809965015369529,0.45998472020936454,0.08154643751297685,0.16343870981290598,0.4008589834503735,0.02409333058645946,0.06122156759741004,0.08450704202380488,0.17508417535353527,0.0,0.0,0.1449920675613059,0.07078436746574723,0.09999999999999998,-0.01917110628213159,1.1672862453282846,0.1973710582538173,0.048007533184286855,0.24107587765491278
1464,PAHC,2014-05-13,,10Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,PAHC,2014-09-18,128.0,10K,0.0,0.568627450980392,-0.07500000000000007,0.9310344827586208,0.0,0.0,1.5,0.15517241379310343,0.37630545761597123,0.320813473125666,0.3466069719908218,0.30954259507444737,0.49818040338459635,0.11268134652754336,0.38896873783099284,0.11529852310134792,0.3856920679982295,0.3691063602843321,0.24751891975572138,0.3374034447058868,0.31554870460734097,0.8117372111697152,0.42956259450980383,0.046321525999599045,0.01576292556860215,0.5227055095738395,1.4942528734482758,0.22901528437901342,-0.678571428919643,-1.0,-0.12216902952236586,0.16548797728043463,-0.5714285714285714,-0.326819735928605,0.05747126413793102,0.4873527772075147,0.12003552845496446,0.4919842419235937
1467,PAHC,2014-11-12,55.0,10Q,-0.09230769230769231,-0.9607843137254901,0.11250000000000004,-0.7241379310344829,0.11538461538461542,0.0,-1.5,-0.08620689655172409,-0.6280875373009915,-0.5650389046768843,-0.5734266177417847,-0.573675871436358,-0.6516300408088928,-0.4869712192868011,-0.48274216859705565,-0.3509565586816321,-0.6329704507829018,-0.5860419041924779,-0.2923369737734385,-0.43124299934670407,-0.43679246850422615,-0.7631783954991899,-0.790346908235294,-0.2643051770315318,0.16690686328953885,-0.6419171562454112,-1.8275862068965516,-0.2774993738222,0.24999999981249998,1.0,0.0669953978437462,-0.16732673252810515,0.42857142857142855,0.07010258893326415,-0.32375478924137935,-0.5851514058196953,-0.14192361362997274,-0.48482325105015267
1469,PAHC,2015-02-10,90.0,10Q,0.19999999999999996,0.2941176470588236,0.050000000000000044,0.06896551724137934,0.038461538461538436,0.0,0.5,0.0,0.21918419298977643,0.2575221539202279,0.19826310112243506,0.28693378934426905,0.2078065851644476,0.25131070321616267,0.1159711391446242,0.2572441830258525,0.16329704505029652,0.19894431652661304,0.16368332804788766,0.15175636036194218,0.21315034899316743,0.16930667363666874,0.11764705882352944,0.21798365103193273,-0.09836065541037375,0.18573860117657703,0.1724137931034483,0.252568278637036,0.0,0.0,0.053969875299721526,0.11584158416759138,0.0,0.1367855400825877,0.25287356303448283,0.20335618914018871,0.08970942765834411,0.04849679177135713
1471,PAHC,2015-05-11,90.0,10Q,-0.06153846153846154,0.13725490196078427,0.012499999999999956,0.06896551724137934,0.0,0.0,0.5,0.03448275862068961,0.04352270932533164,0.004538888167038735,0.11286664507521538,0.005057275115907922,0.1013619000243633,-0.04688796035670739,0.12364399234870393,-0.01711503635341849,0.09797822731011552,0.09205635235640686,0.03539221462849862,0.06251636560132079,-0.006381250852322995,-0.09140483004185573,0.23529411764705876,0.11444141690620624,0.049180327852727745,0.09212925301002706,0.24137931034482762,0.06314206965925906,0.0,0.0,0.03813998659574114,0.05841584150957757,0.0,0.1367855400825877,0.07279693517241381,0.02652472031604336,-0.018652455270469548,0.14950751666895246
1473,PAHC,2015-09-10,122.0,10K,8.892307692307693,4.705882352941177,7.225,13.931034482758621,12.423076923076923,17.0,23.5,10.534482758620689,5.096938211670656,5.081988636613737,5.843461971209168,4.17716146019889,6.893239926956985,4.288615532965439,5.869022704089269,3.8962791556219636,4.923794710132568,6.706432906613131,6.275433905236556,4.647019516223672,3.934781408532211,12.628096601316994,4.584213172549019,1.192915531683152,9.79874551813156,3.643085738945622,18.86206896448276,3.3027060908765806,16.895535721973886,2.0,2.5133443316692814,3.0588401705393133,1.5,6.265510502539696,5.23946360137931,5.114136675143175,2.6964986742264325,5.397137134616907
1474,PAHC,2015-11-09,60.0,10Q,-8.892307692307693,-5.03921568627451,-7.2375,-14.068965517241379,-12.461538461538462,-17.0,-24.5,-10.517241379310345,-5.372777206237645,-5.274413585755823,-6.204564081968749,-4.3995484560218285,-7.247958749964557,-4.398824149918731,-6.098729405951996,-4.172972243594883,-5.138413683907181,-7.0296988346379345,-6.472651469891446,-4.8651990036874535,-4.063815270583792,-12.828564012117372,-4.768526898039215,-1.4980926433240431,-9.765958632535751,-3.8300756948001435,-18.86206896448276,-3.612402908849407,-16.895535721973886,-2.0,-2.5689641491133393,-3.2024045270655366,-1.3571428571428572,-6.402296042622284,-5.411877394482758,-5.334273809832738,-2.7657538448025187,-5.472220803340128
1476,PAHC,2016-02-09,92.0,10Q,0.12307692307692308,0.3921568627450981,0.02499999999999991,0.06896551724137934,0.11538461538461531,0.0,-0.5,0.10344827586206884,0.30726121968527764,0.267436039949988,0.2172838561601924,0.2820096009073403,0.18856693191352936,0.18842825168086497,0.17851466492513413,0.19876780855902032,0.16329704533023415,0.20139766592080133,0.20904518052484744,0.12812577325148133,0.008618832334937765,0.01661905982064571,0.30980392156862735,0.1907356947346851,0.0,0.21879856581128798,1.103448275862069,0.2315209220839497,0.0,0.0,0.02223836210020158,0.1940594060351729,0.0,-0.08207132388541005,0.3524904213793105,0.23114399132552044,0.08953178529825367,0.15187510754723932
1477,PAHC,2016-05-09,90.0,10Q,0.07692307692307687,0.21568627450980382,0.050000000000000044,0.10344827586206906,0.03846153846153855,0.0,1.0,0.034482758620689724,0.060335133402404706,0.13150829857569013,0.13051516157201537,0.13854270635498311,0.05670395824897012,0.10582656463142215,0.06439945375196876,0.057698418268949614,0.23794712278757468,0.04014571374024778,0.05968187799936264,0.04718480372499445,0.21513931018342214,0.2513632821866433,0.20392156862745092,0.1525885559839335,0.18032786846546633,0.07151555106378349,0.0344827586206895,0.04209471310617274,0.0,0.0,0.08982624464918487,0.05544554447963934,0.1428571428571428,-0.10942843190192741,0.13793103448275845,0.07831107907884172,0.10161147047415797,0.07772294889891995
1478,PAHC,2016-08-29,112.0,10K,8.907692307692308,4.411764705882353,7.2125,13.793103448275861,12.230769230769232,17.0,25.0,10.517241379310345,5.057188773305653,5.000519015596158,5.925199120922845,4.110342695413543,7.05458176019237,4.260163491835679,5.916582375273009,4.014176565097375,4.763608085610075,6.803303027722969,6.619590337595683,4.774217012599414,4.09728230347391,12.520592055874198,4.501860231372548,1.2583106267311506,9.443242000182542,3.556950875105868,17.839080461034484,3.450037585064396,17.270535722067635,2.0,2.579774180055614,3.016265911605248,1.5,6.922081093951261,4.902298850344828,5.0626931526344165,2.7268416946119367,5.312518416300081
